time,open,high,low,close,tick_volume
2026-03-27 04:00:00,4378.61,4449.51,4377.6,4446.08,41668
2026-03-27 08:00:00,4445.77,4474.96,4423.73,4424.21,52557
2026-03-27 12:00:00,4424.28,4445.32,4404.4,4437.95,58842
2026-03-27 16:00:00,4437.96,4555.39,4413.63,4516.2,91959
2026-03-27 20:00:00,4516.17,4528.69,4486.32,4500.81,58560
2026-03-30 00:00:00,4485.42,4514.55,4419.22,4432.12,40222
2026-03-30 04:00:00,4431.86,4517.65,4431.86,4496.74,55848
2026-03-30 08:00:00,4496.79,4550.66,4496.78,4538.23,51338
2026-03-30 12:00:00,4538.27,4580.64,4523.66,4569.33,50342
2026-03-30 16:00:00,4569.36,4578.6,4512.58,4539.93,76417
2026-03-30 20:00:00,4539.86,4542.25,4492.99,4511.1,52938
2026-03-31 00:00:00,4512.34,4548.15,4482.62,4547.17,31198
2026-03-31 04:00:00,4547.77,4619.3,4532.1,4564.77,58051
2026-03-31 08:00:00,4564.26,4581.79,4543.61,4568.65,51854
2026-03-31 12:00:00,4568.73,4597.58,4529.57,4574.78,57737
2026-03-31 16:00:00,4574.85,4651.68,4567.87,4638.18,82377
2026-03-31 20:00:00,4638.19,4687.16,4636.46,4667.19,61025
2026-04-01 00:00:00,4670.1,4722.48,4661.6,4710.84,30786
2026-04-01 04:00:00,4710.9,4724.23,4667.05,4676.37,46515
2026-04-01 08:00:00,4676.42,4747.79,4674.83,4728.59,54274
2026-04-01 12:00:00,4728.53,4762.95,4713.24,4724.78,48352
2026-04-01 16:00:00,4724.73,4790.72,4716.42,4787.29,69940
2026-04-01 20:00:00,4787.32,4792.93,4742.18,4758.14,48987
2026-04-02 00:00:00,4755.22,4800.26,4749.03,4784.72,24983
2026-04-02 04:00:00,4784.66,4786.18,4650.3,4672.52,65125
2026-04-02 08:00:00,4672.49,4680.5,4554.32,4620.78,61415
2026-04-02 12:00:00,4620.78,4635.04,4592.72,4601.75,47847
2026-04-02 16:00:00,4601.77,4699.63,4580.73,4659.27,84271
2026-04-02 20:00:00,4659.17,4681.82,4645.8,4676.09,47918
2026-04-06 00:00:00,4632.78,4664.12,4600.46,4621.94,32772
2026-04-06 04:00:00,4621.99,4671.68,4620.12,4658.78,41223
2026-04-06 08:00:00,4658.79,4697.92,4643.49,4695.6,36807
2026-04-06 12:00:00,4695.68,4706.37,4659.69,4675.59,36666
2026-04-06 16:00:00,4676.06,4697.27,4651.97,4660.35,61049
2026-04-06 20:00:00,4660.26,4666.26,4645.43,4650.43,35733
2026-04-07 00:00:00,4649.95,4667.74,4649.09,4654.76,18240
2026-04-07 04:00:00,4654.76,4664.47,4616.36,4659.52,46247
2026-04-07 08:00:00,4659.89,4690.72,4623.12,4682.66,49345
2026-04-07 12:00:00,4682.67,4694.33,4628.83,4651.47,52383
2026-04-07 16:00:00,4651.52,4668.42,4607.31,4657.01,70820
2026-04-07 20:00:00,4657.04,4717.65,4653.84,4705.34,53642
2026-04-08 00:00:00,4719.34,4856.99,4713.17,4817.98,45673
2026-04-08 04:00:00,4817.63,4825.18,4788.22,4803.84,43126
2026-04-08 08:00:00,4803.88,4843.64,4790.34,4793.81,42462
2026-04-08 12:00:00,4793.8,4806.85,4768.73,4799.5,31888
2026-04-08 16:00:00,4799.34,4806.39,4732.11,4760.23,22848
2026-04-08 20:00:00,4760.25,4764.16,4699.39,4719.05,19361
2026-04-09 00:00:00,4719.49,4732.39,4698.72,4706.58,12229
2026-04-09 04:00:00,4706.74,4732.75,4698.83,4720.64,17242
2026-04-09 08:00:00,4720.69,4732.88,4703.44,4726.09,18875
2026-04-09 12:00:00,4726.03,4759.56,4722.74,4745.7,35499
2026-04-09 16:00:00,4745.72,4800.98,4738.74,4788.78,69542
2026-04-09 20:00:00,4788.77,4801.1,4760.85,4765.42,41624
2026-04-10 00:00:00,4765.83,4779.78,4750.63,4762.89,17475
2026-04-10 04:00:00,4762.78,4777.0,4738.01,4758.54,33198
2026-04-10 08:00:00,4758.48,4769.16,4730.82,4740.74,33965
2026-04-10 12:00:00,4740.73,4782.08,4740.51,4771.76,37048
2026-04-10 16:00:00,4771.75,4794.97,4747.54,4763.75,64454
2026-04-10 20:00:00,4763.97,4773.13,4740.83,4750.57,33881
2026-04-13 00:00:00,4669.24,4699.3,4644.23,4695.59,31849
